bookid	date1	date2	date3	date4
12798	2016/3/17	5~8天		
12799	2016/3/17	5~8天		
12800	2016/3/18	5~8天		
12801	2016/3/18	5~8天		
12802	2016/3/18	5~8天		
12803	2016/3/18	5~8天		
12804	2016/3/18	5~8天		
12805	2016/3/18	5~8天		
12806	2016/3/18	5~8天		
12807	2016/3/21	5~8天		
12808	2016/3/21	5~8天		
12809	2016/3/21	5~8天		
12810	2016/3/21	5~8天		
12811	2016/3/21	5~8天		
12812	2016/3/21	5~8天		
12813	2016/3/21	5~8天		
12814	2016/3/21	5~8天		
12815	2016/3/21	5~8天		
12816	2016/3/21	5~8天		
12817	2016/3/21	5~8天		
12818	2016/3/21	5~8天		
12819	2016/3/21	5~8天		
12820	2016/3/21	5~8天		
12821	2016/3/21	海运		
12822	2016/3/22	5~8天		
12823	2016/3/22	空运		
12824	2016/3/22	5~8天		
12825	2016/3/22	5~8天		
12826	2016/3/22	5~8天		
12827	2016/3/22	5~8天		
12828	2016/3/23	5~8天		
12829	2016/3/23	5~8天		
12830	2016/3/23	5~8天		
12831	2016/3/23	5~8天		
12832	2016/3/23	5~8天		
12833	2016/3/23	5~8天		
12834	2016/3/23	5~8天		
12835	2016/3/23	5~8天		
12836	2016/3/23	5~8天		
12837	2016/3/23	5~8天		
12838	2016/3/23	5~8天		
12839	2016/3/23	5~8天		
12840	2016/3/23	5~8天		
12841	2016/3/23	5~8天		
12842	2016/3/23	3周		
12843	2016/3/23	2周		
12844	2016/3/23	1~2周		
12845	2016/3/24	5~8天		
12846	2016/3/24	5~8天		
12847	2016/3/24	5~8天		
12848	2016/3/24	5~8天		
12849	2016/3/24	5~8天		
12850	2016/3/24	货期4周		
12851	2016/3/24	5~8天		
12852	2016/3/24	5~8天		
12853	2016/3/25	5~8天		
12854	2016/3/25	5~8天		
12855	2016/3/25	5~8天		
12856	2016/3/25	5~8天		
12857	2016/3/28	5~8天		
12858	2016/3/28	5~8天		
12859	2016/3/28	5~8天		
12860	2016/3/28	5~8天		
12861	2016/3/28	5~8天		
12862	2016/3/28	5~8天		
12863	2016/3/28	5~8天		
12864	2016/3/28	5~8天		
12865	2016/3/28	5~8天		
12866	2016/3/28	5~8天		
12867	2016/3/28	5~8天		
12868	2016/3/29	5~8天		
12869	2016/3/29	5~8天		
12870	2016/3/29	5~8天		
12871	2016/3/29	5~8天		
12872	2016/3/29	海运发到DONGIN		
12873	2016/3/29	5~8天		
12874	2016/3/29	5~8天		
12875	2016/3/30	5月交货		
12876	2016/3/30	5~8天		
12877	2016/3/30	5~8天		
12878	2016/3/30	5~8天		
12879	2016/3/30	5~8天		
12880	2016/3/30	5~8天		
12881	2016/3/31	5~8天		
12882	2016/3/31	5~8天		
12883	2016/3/31	5~8天		
12884	2016/3/31	5~8天		
12885	2016/3/31	5~8天		
12886	2016/3/31	5~8天		
12887	2016/3/31	5~8天		
12888	2016/3/31	5~8天		
12889	2016/3/31	5~8天		
12890	2016/3/31	5~8天		
12891	2016/3/31	5~8天		
12892	2016/4/1	5~8天		
12893	2016/4/1	5~8天		
12894	2016/4/1	5~8天		
12895	2016/4/5	5~8天		
12896	2016/4/5	5~8天		
12897	2016/4/5	2~3周		
12898	2016/4/5	空运		
12899	2016/4/5	5~8天		
12900	2016/4/5	5~8天		
12901	2016/4/5	5~8天		
12902	2016/4/6	5~8天		
12903	2016/4/6	5~8天		
12904	2016/4/6	5~8天		
12905	2016/4/6	5~8天		
12906	2016/4/6	5~8天		
12907	2016/4/6	5~8天		
12908	2016/4/6	空运		
12909	2016/4/6	5~8天		
12910	2016/4/6	5~8天		
12911	2016/4/6	5~8天		
12912	2016/4/6	5~8天		
12913	2016/4/7	5~8天		
12914	2016/4/7	5~8天		
12915	2016/4/7	5~8天		
12916	2016/4/7	5~8天		
12917	2016/4/7	5~8天		
12918	2016/4/7	5~8天		
12919	2016/4/7	5~8天		
12920	2016/4/7	5~8天		
12921	2016/4/7	5~8天		
12922	2016/4/7	5~8天		
12923	2016/4/7	5~8天		
12924	2016/4/7	5~8天		
12925	2016/4/8	空运		
12926	2016/4/8	空运		
12927	2016/4/8	空运		
12928	2016/4/8	5~8天		
12929	2016/4/8	5~8天		
12930	2016/4/8	5~8天		
12931	2016/4/8	5~8天		
12932	2016/4/8	5~8天		
12933	2016/4/8	5~8天		
12934	2016/4/11	5~8天		
12935	2016/4/11	5~8天		
12936	2016/4/11	5~8天		
12937	2016/4/11	5~8天		
12938	2016/4/11	5~8天		
12939	2016/4/11	海运		
12940	2016/4/11	5~8天		
12941	2016/4/11	5~8天		
12942	2016/4/12	5~8天		
12943	2016/4/12	5~8天		
12944	2016/4/12	空运		
12945	2016/4/12	5~8天		
12946	2016/4/12	5~8天		
12947	2016/4/12	5月底海运		
12948	2016/4/12	5~8天		
12949	2016/4/12	5~8天		
12950	2016/4/12	5~8天		
12951	2016/4/13	5~8天		
12952	2016/4/13	5~8天		
12953	2016/4/13	5~8天		
12954	2016/4/13	5~8天		
12955	2016/4/13	5~8天		
12956	2016/4/14	5~8天		
12957	2016/4/14	5~8天		
12958	2016/4/14	5~8天		
12959	2016/4/14	5~8天		
12960	2016/4/15	5~8天		
12961	2016/4/15	5~8天		
12962	2016/4/15	5~8天		
12963	2016/4/15	5~8天		
12964	2016/4/15	5~8天		
12965	2016/4/15	5~8天		
12966	2016/4/15	5~8天		
12967	2016/4/15	5~8天		
12968	2016/4/15	5~8天		
12969	2016/4/15	5~8天		
12970	2016/4/15	5~8天		
12971	2016/4/15	5~8天		
12972	2016/4/18	5~8天		
12973	2016/4/18	5~8天		
12974	2016/4/19	5~8天		
12975	2016/4/19	5~8天		
12976	2016/4/19	空运		
12977	2016/4/20	5~8天		
12978	2016/4/20	4周		
12979	2016/4/20	5~8天		
12980	2016/4/20	5~8天		
12981	2016/4/20	5~8天		
12982	2016/4/20	5~8天		
12983	2016/4/20	5~8天		
12984	2016/4/20	5~8天		
12985	2016/4/20	5~8天		
12986	2016/4/21	5~8天		
12987	2016/4/21	5~8天		
12988	2016/4/21	5~8天		
12989	2016/4/21	5~8天		
12990	2016/4/21	5~8天		
12991	2016/4/21	5~8天		
12992	2016/4/21	2周内		
12993	2016/4/21	5~8天		
12994	2016/4/22	5~8天		
12995	2016/4/22	5~8天		
12996	2016/4/22	5~8天		
12997	2016/4/22	5~8天		
12998	2016/4/22	5~8天		
12999	2016/4/22	5~8天		
13000	2016/4/22	5~8天		
13001	2016/4/22	5~8天		
13002	2016/4/23	5~8天		
13003	2016/4/23	5~8天		
13004	2016/4/25	5~8天		
13005	2016/4/25	5~8天		
13006	2016/4/25	5~8天		
13007	2016/4/25	一周		
13008	2016/4/26	5~8天		
13009	2016/4/26	5~8天		
13010	2016/4/26	5~8天		
13011	2016/4/26	5~8天		
13012	2016/4/26	5~8天		
13013	2016/4/26	5~8天		
13014	2016/4/26	5~8天		
13015	2016/4/26	5~8天		
13016	2016/4/26	5~8天		
13017	2016/4/26	5~8天		
13018	2016/4/26	5~8天		
13019	2016/4/26	5~8天		
13020	2016/4/26	5~8天		
13021	2016/4/26	5~8天		
13022	2016/4/27	5~8天		
13023	2016/4/27	5~8天		
13024	2016/4/27	5~8天		
13025	2016/4/27	5~8天		
13026	2016/4/27	5~8天		
13027	2016/4/27	5~8天		
13028	2016/4/27	海运		
13029	2016/4/27	30天		
13030	2016/4/27	5~8天		
13031	2016/4/28	5~8天		
13032	2016/4/28	5~8天		
13033	2016/4/28	5~8天		
13034	2016/4/28	5~8天		
13035	2016/4/29	5~8天		
13036	2016/4/29	5~8天		
13037	2016/4/29	5~8天		
13038	2016/4/29	5~8天		
13039	2016/4/29	5~8天		
13040	2016/4/29	5~8天		
13041	2016/4/29	5~8天		
13042	2016/4/29	5~8天		
13043	2016/4/29	5~*天		
13044	2016/4/29	5~8天		
13045	2016/4/29	5~8天		
13046	2016/4/29	5~8天		
13047	2016/4/29	5~8天		
13048	2016/4/29	5~8天		
13049	2016/4/29	5~8天		
13050	2016/4/29	5~8天		
13051	2016/4/29	5~8天		
13052	2016/4/29	5~8天		
13053	2016/4/29	5~8天		
13054	2016/4/29	5~8天		
13055	2016/5/3	5~8天		
13056	2016/5/3	5~8天		
13057	2016/5/3	5~8天		
13058	2016/5/3	5~8天		
13059	2016/5/3	5~8天		
13060	2016/5/3	5~8天		
13061	2016/5/3	5~8天		
13062	2016/5/3	5~8天		
13063	2016/5/3	5~8天		
13064	2016/5/3	5~8天		
13065	2016/5/3	5~8天		
13066	2016/5/3	5~8天		
13067	2016/5/3	5~8天		
13068	2016/5/3	5~8天		
13069	2016/5/3	5~8天		
13070	2016/5/3	5~8天		
13071	2016/5/3	5~8天		
13072	2016/5/3	5~8天		
13073	2016/5/3	5~8天		
13074	2016/5/3	5~8天		
13075	2016/5/3	5~8天		
13076	2016/5/3	5~8天		
13077	2016/5/3	5~8天		
13078	2016/5/3	5~8天		
13079	2016/5/3	5~8天		
13080	2016/5/3	5~8天		
13081	2016/5/4	5~8天		
13082	2016/5/4	5~8天		
13083	2016/5/4	5~8天		
13084	2016/5/4	5~8天		
13085	2016/5/4	5~8天		
13086	2016/5/4	5~8天		
13087	2016/5/4	5~8天		
13088	2016/5/4	5~8天		
13089	2016/5/4	5~8天		
13090	2016/5/4	5~8天		
13091	2016/5/4	5~8天		
13092	2016/5/5	5~8天		
13093	2016/5/5	5~8天		
13094	2016/5/5	5~8天		
13095	2016/5/5	5~8天		
13096	2016/5/5	5~8天		
13097	2016/5/5	5~8天		
13099	2016/5/5	空运		
13100	2016/5/5	5~8天		
13101	2016/5/5	5~8天		
13102	2016/5/5	5~8天		
13103	2016/5/5	5~8天		
13104	2016/5/5	5~8天		
13105	2016/5/5	5~8天		
13106	2016/5/5	5~8天		
13107	2016/5/5	5~8天		
13108	2016/5/5	5~8天		
13109	2016/5/5	5~8天		
13110	2016/5/5	5~8天		
13111	2016/5/5	5~8天		
13112	2016/5/6	海运		
13113	2016/5/6	5~8天		
13114	2016/5/6	5~8天		
13115	2016/5/6	5~8天		
13116	2016/5/9	5~8天		
13117	2016/5/9	5~8天		
13118	2016/5/9	5~8天		
13119	2016/5/9	5~8天		
13120	2016/5/9	5~8天		
13121	2016/5/9	5~8天		
13122	2016/5/9	5~8天		
13123	2016/5/9	5~8天		
13124	2016/5/9	5~8天		
13125	2016/5/9	5~8天		
13126	2016/5/9	海运		
13127	2016/5/9	5~8天		
13128	2016/5/9	5~8天		
13129	2016/5/9	空运		
13130	2016/5/9	5~8天		
13131	2016/5/10	5~8天		
13132	2016/5/10	5~8天		
13133	2016/5/10	5~8天		
13134	2016/5/10	5~8天		
13135	2016/5/10	空运		
13136	2016/5/10	5~8天		
13137	2016/5/11	5~8天		
13138	2016/5/11	5~8天		
13139	2016/5/11	5~8天		
13140	2016/5/11	5~8天		
13141	2016/5/11	海运		
13142	2016/5/11	5~8天		
13143	2016/5/11	5~8天		
13144	2016/5/12	5~8tian		
13145	2016/5/12	海运		
13146	2016/5/12	5~8天		
13147	2016/5/12	5~8天		
13148	2016/5/12	5~8天		
13149	2016/5/12	5~8天		
13150	2016/5/12	5~8天		
13151	2016/5/12	5~8天		
13152	2016/5/12	5~8天		
13153	2016/5/12	5~8天		
13154	2016/5/12	5~8天		
13155	2016/5/12	5~8天		
13156	2016/5/12	5~8天		
13157	2016/5/12	5~8天		
13158	2016/5/12	5~8天		
13159	2016/5/12	一周		
13160	2016/5/12	5~8天		
13161	2016/5/12	5~8天		
13162	2016/5/12	海运		
13163	2016/5/13	5~8天		
13164	2016/5/13	空运		
13165	2016/5/13	5~8天		
13166	2016/5/13	一周货期		
13167	2016/5/13	5~8天		
13168	2016/5/13	5~8天		
13169	2016/5/13	5~8天		
13170	2016/5/13	5~8天		
13171	2016/5/16	空运		
13172	2016/5/16	空运		
13173	2016/5/16	5~8天		
13174	2016/5/16	5~8天		
13175	2016/5/16	5~8天		
13176	2016/5/16	5~8天		
13177	2016/5/16	5~8天		
13178	2016/5/16	5~8天		
13179	2016/5/16	5~8天		
13180	2016/5/16	5~8天		
13181	2016/5/16	5~8天		
13182	2016/5/16	5~8天		
13183	2016/5/16	5~8天		
13184	2016/5/17	5~8天		
13185	2016/5/17	5~8天		
13186	2016/5/17	5~8天		
13187	2016/5/17	海运		
13188	2016/5/17	5~8天		
13189	2016/5/17	5~8天		
13190	2016/5/17	5~8天		
13191	2016/5/17	5~8天		
13192	2016/5/18	5~8天		
13193	2016/5/18	5~8天		
13194	2016/5/18	5~8天		
13195	2016/5/18	5~8天		
13196	2016/5/18	5~8天		
13197	2016/5/18	5~8天		
13198	2016/5/18	5~8天		
13199	2016/5/18	5~8天		
13200	2016/5/18	海运		
13201	2016/5/18	海运		
13202	2016/5/18	5~8天		
13203	2016/5/18	4~5周		
13204	2016/5/18	5~8天		
13205	2016/5/18	5~8天		
13206	2016/5/19	5~8天		
13207	2016/5/19	5~8天		
13208	2016/5/19	5~8天		
13209	2016/5/19	5~8天		
13210	2016/5/19	5~8天		
13211	2016/5/19	5~8天		
13212	2016/5/19	5~8天		
13213	2016/5/20	5~8天		
13214	2016/5/20	5~8天		
13215	2016/5/20	5~8天		
13216	2016/5/20	5~8天		
13217	2016/5/20	5~8天		
13218	2016/5/20	5~8天		
13219	2016/5/20	5~8天		
13220	2016/5/20	5~8天		
13221	2016/5/20	5~8天		
13222	2016/5/23	5~8天		
13223	2016/5/23	5~8天		
13224	2016/5/23	5~8天		
13225	2016/5/23	5~8天		
13226	2016/5/23	5~8天		
13227	2016/5/23	5~8天		
13228	2016/5/24	5~8天		
13229	2016/5/24	5~8天		
13230	2016/5/24	5~8天		
13231	2016/5/24	5~8天		
13232	2016/5/25	5~8天		
13233	2016/5/25	5~8天		
13234	2016/5/25	5~8天		
13235	2016/5/25	5~8天		
13236	2016/5/26	5~8天		
13237	2016/5/26	5~8天		
13238	2016/5/26	5~8天		
13239	2016/5/26	5~8天		
13240	2016/5/26	5~8天		
13241	2016/5/26	5~8天		
13242	2016/5/26	5~8天		
13243	2016/5/26	5~8天		
13244	2016/5/26	5~8天		
13245	2016/5/26	5~8天		
13246	2016/5/26	5~8天		
13247	2016/5/26	海运		
13248	2016/5/27	5~8天		
13249	2016/5/27	海运		
13250	2016/5/27	海运		
13251	2016/5/27	5~8天		
13252	2016/5/27	5~8天		
13253	2016/5/30	空运		
13254	2016/5/30	5~8天		
13255	2016/5/30	5~8天		
13256	2016/5/30	5~8天		
13257	2016/5/30	5~8天		
13258	2016/5/30	5~8天		
13259	2016/5/30	5~8天		
13260	2016/5/30	空运		
13261	2016/5/30	5~8天		
13262	2016/5/31	5~8天		
13263	2016/5/31	5~8天		
13264	2016/5/31	5~8天		
13265	2016/5/31	5~8天		
13266	2016/6/1	5~8天		
13267	2016/6/1	5~8天		
13268	2016/6/1	5~8天		
13269	2016/6/1	5~8天		
13270	2016/6/1	5~8天		
13271	2016/6/1	5~8天		
13272	2016/6/1	5~8天		
13273	2016/6/1	5~8天		
13274	2016/6/1	5~8天		
13275	2016/6/2	5~8天		
13276	2016/6/2	5~8天		
13277	2016/6/2	5~8天		
13278	2016/6/2	5~8天		
13279	2016/6/2	5~8天		
13280	2016/6/2	5~8天		
13281	2016/6/2	5~8天		
13282	2016/6/2	5~8天		
13283	2016/6/2	5~8天		
13284	2016/6/3	正确金额和品名快递发到st		
13285	2016/6/3	海运发到st		
13286	2016/6/3	正确金额和品名快递发到st		
13287	2016/6/3	5~8天		
13288	2016/6/3	5~8天		
13290	2016/6/3	5~8天		
13291	2016/6/3	5~8天		
13292	2016/6/3	5~8天		
13293	2016/6/3	5~8天		
13294	2016/6/3	5~8天		
13295	2016/6/3	5~8天		
13296	2016/6/3	5~8天		
13297	2016/6/6	5~8天		
13298	2016/6/6	5~8天		
13299	2016/6/6	5~8天		
13300	2016/6/6	5~8天		
13301	2016/6/7	5~8天		
13302	2016/6/7	5~8天		
13303	2016/6/7	5~8天		
13304	2016/6/7	5~8天		
13305	2016/6/7	5~8天		
13306	2016/6/7	5~8天		
13307	2016/6/8	5~8天		
13308	2016/6/8	5~8天		
13309	2016/6/8	5~8天		
13310	2016/6/8	5~8天		
13311	2016/6/8	5~8天		
13312	2016/6/8	5~8天		
13313	2016/6/8	5~8天		
13314	2016/6/13	5~8天		
13315	2016/6/13	5~8天		
13316	2016/6/13	5~8天		
13317	2016/6/13	5~8天		
13318	2016/6/13	5~8天		
13319	2016/6/13	5~8天		
13320	2016/6/13	5~8天		
13321	2016/6/13	5~8天		
13322	2016/6/13	5~8天		
13323	2016/6/13	5~8天		
13324	2016/6/14	5~8天		
13325	2016/6/14	5~8天		
13326	2016/6/14	定做2周		
13327	2016/6/14	5~8天		
13328	2016/6/15	5~8天		
13329	2016/6/15	5~8天		
13330	2016/6/15	5~8天		
13331	2016/6/15	5~8天		
13332	2016/6/15	5~8天		
13333	2016/6/15	5~8天		
13334	2016/6/15	海运		
13335	2016/6/15	5~8天		
13336	2016/6/15	5~8天		
13337	2016/6/16	5~8天		
13338	2016/6/16	5~8天		
13339	2016/6/16	5~8天		
13340	2016/6/16	5~8天		
13341	2016/6/16	5~8天		
13342	2016/6/16	5~8天		
13343	2016/6/16	5~8天		
13344	2016/6/16	5~8天		
13345	2016/6/16	5~8天		
13346	2016/6/17	5~8天		
13347	2016/6/17	5~8天		
13348	2016/6/17	5~8天		
13349	2016/6/17	5~8天		
13350	2016/6/17	5~8天		
13351	2016/6/17	5~8		
13352	2016/6/17	5~8天		
13353	2016/6/20	5~8天		
13354	2016/6/20	5~8天		
13355	2016/6/20	5~8天		
13356	2016/6/20	5~8天		
13357	2016/6/20	5~8天		
13358	2016/6/20	5~8天		
13359	2016/6/20	5~8天		
13360	2016/6/20	5~8天		
13361	2016/6/20	5~8天		
13362	2016/6/21	5~8天		
13363	2016/6/21	5~8天		
13364	2016/6/21	5~8天		
13365	2016/6/21	5~8天		
13366	2016/6/21	5~8天		
13367	2016/6/21	5~8天		
13368	2016/6/22	5~8天		
13369	2016/6/22	5~8天		
13370	2016/6/22	5~8天		
13371	2016/6/22	5~8天		
13372	2016/6/22	5~8天		
13373	2016/6/22	5~8天		
13374	2016/6/22	5~8天		
13375	2016/6/22	5~8天		
13376	2016/6/22	5~8天		
13377	2016/6/22	5~8天		
13378	2016/6/23	5~8天		
13379	2016/6/23	5~8天		
13380	2016/6/23	空运		
13381	2016/6/23	5~8天		
13382	2016/6/23	一周		
13383	2016/6/23	5~8天		
13384	2016/6/24	5~8天		
13385	2016/6/24	5~8天		
13386	2016/6/24	5~8天		
13387	2016/6/24	5~8天		
13388	2016/6/24	5~8天		
13389	2016/6/24	10~15天		
13390	2016/6/24	5~8天		
13391	2016/6/24	5~8天		
13392	2016/6/24	5~8天		
13393	2016/6/27	5~8天		
13394	2016/6/27	5~8天		
13395	2016/6/27	5~8天		
13396	2016/6/27	5~8天		
13397	2016/6/27	5~8天		
13398	2016/6/27	5~8天		
13399	2016/6/27	5~8天		
13400	2016/6/28	5~8天		
13401	2016/6/28	5~8天		
13402	2016/6/28	空运		
13403	2016/6/28	5~8天		
13404	2016/6/28	海运		
13405	2016/6/28	5~8天		
13406	2016/6/28	5~8天		
13407	2016/6/28	5~8天		
13408	2016/6/28	5~8天		
13409	2016/6/28	5~8天		
13410	2016/6/29	5~8天		
13411	2016/6/29	5~8天		
13412	2016/6/29	5~8天		
13413	2016/6/29	5~8天		
13414	2016/6/29	5~8天		
13415	2016/6/29	5~8天		
13416	2016/6/29	5~8天		
13417	2016/6/29	5~8天		
13418	2016/6/29	5~8天		
13419	2016/6/29	5~8天		
13420	2016/6/29	5~8天		
13421	2016/6/29	5~8天	给客户500人民币佣金	
13422	2016/6/30	5~8天		
13423	2016/6/30	5~8天		
13424	2016/6/30	5~8天		
13425	2016/6/30	5~8天		
13426	2016/7/1	5~8天		
13427	2016/7/1	5~8天		
13428	2016/7/1	5~8天		
13429	2016/7/1	5~8天		
13430	2016/7/1	5~8天		
13431	2016/7/1	5~8天		
13432	2016/7/2	5~8天		
13433	2016/7/2	5~8天		
13434	2016/7/2	5~8天		
13435	2016/7/4	5~8天		
13436	2016/7/4	5~8天		
13437	2016/7/4	5~8天		
13438	2016/7/4	5~8天		
13439	2016/7/4	5~8天		
13440	2016/7/4	5~8天		
13441	2016/7/4	5~8天		
13442	2016/7/4	5~8天		
13443	2016/7/4	5~8天		
13444	2016/7/4	5~8天		
13445	2016/7/4	5~8天		
13446	2016/7/4	5~8天		
13447	2016/7/4	5~8天		
13448	2016/7/5	5~8天		
13449	2016/7/5	5~8天		
13450	2016/7/5	5~8天		
13451	2016/7/5	5~8天		
13452	2016/7/5	5~8天		
13453	2016/7/6	5~8天		
13454	2016/7/6	5~8天		
13455	2016/7/6	5~8天		
13456	2016/7/6	5~8天		
13457	2016/7/6	5~8天		
13458	2016/7/6	5~8天		
13459	2016/7/6	5~8天		
13460	2016/7/6	5~8天		
13461	2016/7/6	5~8天		
13462	2016/7/6	5~8天		
13463	2016/7/6	5~8天		
13464	2016/7/6	空运(定做15天)		
13465	2016/7/6	2周		
13466	2016/7/6	5~8天		
13467	2016/7/6	5~8天		
13468	2016/7/6	5~8天		
13469	2016/7/7	5~8天		
13470	2016/7/7	5~8天		
13471	2016/7/7	5~8天		
13472	2016/7/7	5~8天		
13473	2016/7/8	5~8天		
13474	2016/7/8	5~8天		
13475	2016/7/8	5~8天		
13476	2016/7/8	5~8天		
13477	2016/7/8	5~8天		
13479	2016/7/8	5~8天		
13480	2016/7/11	5~8天		
13481	2016/7/11	5~8天		
13482	2016/7/11	5~8天		
13483	2016/7/11	5~8天		
13484	2016/7/11	5~8天		
13485	2016/7/11	5~8天		
13486	2016/7/11	5~8天		
13487	2016/7/11	5~8天		
13488	2016/7/11	海运		
13489	2016/7/11	海运		
13490	2016/7/11	5~8天		
13491	2016/7/11	5~8天		
13492	2016/7/11	5~8天		
13493	2016/7/12	海运正确品名	给客户佣金1500	
13494	2016/7/12	5~8天		
13495	2016/7/12	5~8天		
13496	2016/7/13	5~8天		
13497	2016/7/13	5~8天		
13498	2016/7/13	5~8天		
13499	2016/7/13	5~8天		
13500	2016/7/13	空运		
13501	2016/7/14	5~8天		
13502	2016/7/14	5~8天		
13503	2016/7/14	5~8天		
13504	2016/7/14	5~8天		
13505	2016/7/14	5~8天		
13506	2016/7/14	5~8天		
13507	2016/7/14	5~8天		
13508	2016/7/14	5~8天		
13509	2016/7/15	5~8天		
13510	2016/7/15	5~8天		
13511	2016/7/15	5~8天		
13512	2016/7/15	5~8天		
13513	2016/7/15	5~8天		
13514	2016/7/15	5~8天		
13518	2016/7/18	5~8天		
13519	2016/7/18	5~8天		
13520	2016/7/18	5~8天		
13521	2016/7/18	5~8天		
13522	2016/7/18	5~8天		
13523	2016/7/18	5~8天		
13524	2016/7/18	5~8天		
13525	2016/7/18	5~8天		
13526	2016/7/18	5~8天		
13527	2016/7/18	5~8天		
13528	2016/7/18	5~8天		
13529	2016/7/18	5~8天		
13530	2016/7/18	5~8天		
13531	2016/7/18	5~8天		
13532	2016/7/19	5~8天		
13533	2016/7/19	5~8天		
13534	2016/7/19	5~8天		
13535	2016/7/19	8月10日发货 先发样品检测		
13536	2016/7/19	空运		
13537	2016/7/19	空运		
13538	2016/7/19	5~8天		
13539	2016/7/19	5~8天		
13540	2016/7/19	5~8天		
13541	2016/7/19	5~8天		
13542	2016/7/19	海运到DONGIN 8月初到 到仁川		
13543	2016/7/19	5~8天		
13544	2016/7/20	5~8天		
13545	2016/7/20	5~8天	给客户400佣金	
13546	2016/7/20	5~8天		
13547	2016/7/20	5~8天		
13548	2016/7/20	5~8天		
13549	2016/7/20	5~8天		
13550	2016/7/20	5~8天		
13551	2016/7/21	5~8天		
13552	2016/7/21	5~8天		
13553	2016/7/21	5~8天		
13554	2016/7/21	5~8天		
13555	2016/7/21	5~8天		
13557	2016/7/21	5~8天		
13558	2016/7/21	5~8天		
13559	2016/7/21	发到国内		
13560	2016/7/22	空运		
13561	2016/7/22	5~8天 下周五发出		
13562	2016/7/22	5~8天		
13563	2016/7/22	5~8天		
13564	2016/7/22	5~8天		
13565	2016/7/22	5~8天		
13566	2016/7/22	5~8天		
13567	2016/7/22	海运		
13568	2016/7/25	5~8天		
13569	2016/7/25	5~8天		
13570	2016/7/25	5~8天		
13571	2016/7/26	5~8天		
13572	2016/7/26	5~8天		
13573	2016/7/26	5~8天		
13574	2016/7/26	5~8天		
13575	2016/7/26	5~8天		
13576	2016/7/26	5~8天		
13577	2016/7/26	5~8天		
13578	2016/7/26	5~8天		
13579	2016/7/26	5~8天		
13580	2016/7/26	5~8天		
13581	2016/7/26	5~8天		
13582	2016/7/26	5~8天		
13583	2016/7/27	5~8天		
13584	2016/7/27	5~8天		
13585	2016/7/27	5~8天		
13586	2016/7/27	5~8天		
13587	2016/7/27	5~8天		
13588	2016/7/27	5~8天		
13589	2016/7/27	5~8天		
13590	2016/7/27	海运(需要做产地证)		
13591	2016/7/27	5~8天		
13592	2016/7/27	5~8天		
13593	2016/7/27	5~8天		
13594	2016/7/28	5~8天		
13595	2016/7/28	5~8天		
13596	2016/7/28	5~8天		
13597	2016/7/28	5~8天		
13598	2016/7/28	5~8天		
13599	2016/7/28	5~8天		
13601	2016/7/29	5~8天		
13602	2016/8/1	5~8天		
13603	2016/8/1	5~8天		
13604	2016/8/1	5~8天		
13605	2016/8/1	5~8天		
13606	2016/8/2	5~8天		
13607	2016/8/2	5~8天		
13608	2016/8/2	5~8天		
13609	2016/8/2	5~8天		
13610	2016/8/3	5~8天		
13611	2016/8/3	5~8天		
13612	2016/8/3	空运(8月26日到)		
13613	2016/8/3	5~8天		
13614	2016/8/3	5~8天		
13615	2016/8/3	5~8天		
13616	2016/8/4	5~8天		
13617	2016/8/4	5~8天		
13618	2016/8/4	5~8天		
13619	2016/8/4	5~8天		
13620	2016/8/4	5~8天		
13621	2016/8/4	5~8天		
13622	2016/8/4	5~8天		
13623	2016/8/4	5~8天		
13624	2016/8/4	5~8天		
13625	2016/8/4	5~8天		
13626	2016/8/4	5~8天		
13627	2016/8/5	5~8天		
13628	2016/8/5	5~8天		
13629	2016/8/5	5~8天		
13630	2016/8/5	5~8天		
13631	2016/8/8	5~8天		
13632	2016/8/8	5~8天		
13633	2016/8/8	5~8天		
13635	2016/8/8	5~8天		
13636	2016/8/8	5~8天	给客户500人民币佣金	
13637	2016/8/8	海运发到st正确品名		
13638	2016/8/8	5~8天发到st 正确品名		
13639	2016/8/8	5~8天		
13640	2016/8/8	5~8天		
13641	2016/8/8	5~8天		
13642	2016/8/9	5~8天		
13643	2016/8/9	5~8天		
13644	2016/8/10	5~8天		
13645	2016/8/10	5~8天		
13646	2016/8/10	5~8天		
13647	2016/8/10	5~8天		
13648	2016/8/10	海运正确品名发到st		
13649	2016/8/10	5~8天		
13650	2016/8/10	5~8天		
13651	2016/8/11	5~8天		
13652	2016/8/11	5~8天		
13653	2016/8/11	5~8天		
13654	2016/8/11	5~8天		
13655	2016/8/11	5~8天		
13656	2016/8/11	5~8天		
13657	2016/8/11	5~8天		
13658	2016/8/11	5~8天		
13659	2016/8/11	5~8天		
13660	2016/8/11	5~8天		
13661	2016/8/11	5~8天		
13662	2016/8/11	5~8天		
13663	2016/8/12	5~8天		
13664	2016/8/12	5~8天		
13665	2016/8/12	9月8日后5~8天		
13666	2016/8/12	5~8天		
13667	2016/8/12	5~8天		
13668	2016/8/12	5~8天		
13669	2016/8/12	5~8天		
13670	2016/8/12	定做3周		
13671	2016/8/12	空运		
13672	2016/8/12	5~8天		
13673	2016/8/15	5~8天		
13674	2016/8/15	5~8天		
13675	2016/8/15	5~8天		
13676	2016/8/15	5~8天		
13677	2016/8/15	5~8天		
13678	2016/8/15	5~8天		
